# File containing the delay table of the given microphone array. 
# On the horizontal axis one can find the delays corresponding to each microphone.
# Each row (vertical axis) contains the delay corresponding to each viewingangle.
# The column order corresponds to the order the microphones defined in the array configuration file.
# Each row (in order) corresponds to each viewing *.viewingangles 
11;11;10;8;6;3;2;0;0
11;11;10;8;6;4;2;0;0
11;11;10;8;6;4;2;1;0
11;11;10;8;6;4;2;1;0
11;11;10;8;6;4;2;1;0
11;11;10;8;6;4;2;1;0
11;11;10;8;6;4;2;1;0
11;11;10;8;6;4;2;1;0
11;11;10;8;6;4;2;1;0
11;11;10;8;6;4;2;1;0
11;11;10;9;6;4;2;1;0
11;11;10;9;7;4;2;1;0
11;11;10;9;7;4;2;1;0
11;11;10;9;7;5;2;1;0
11;11;10;9;7;5;3;1;0
11;11;10;9;7;5;3;1;0
11;11;10;9;7;5;3;1;0
11;11;10;9;7;5;3;1;0
11;11;10;9;7;5;3;1;0
11;11;10;9;7;5;3;1;0
11;11;10;9;7;5;3;1;0
10;11;10;9;7;5;3;1;0
10;11;10;9;7;5;3;1;0
10;11;10;9;7;5;3;1;0
10;11;10;9;7;5;3;1;0
10;11;10;9;7;5;3;1;0
10;11;10;9;7;5;3;1;0
10;11;10;9;8;5;3;1;0
10;11;10;9;8;5;3;1;0
10;10;10;9;8;6;3;1;0
10;10;10;9;8;6;3;1;0
10;10;10;9;8;6;3;1;0
9;10;10;9;8;6;3;1;0
9;10;10;9;8;6;4;2;0
9;10;10;9;8;6;4;2;0
9;10;10;9;8;6;4;2;0
9;10;10;9;8;6;4;2;0
9;10;10;9;8;6;4;2;0
9;10;10;9;8;6;4;2;0
9;10;10;9;8;6;4;2;0
9;10;10;9;8;6;4;2;0
8;10;10;9;8;6;4;2;0
8;9;10;9;8;6;4;2;0
8;9;10;9;8;6;4;2;0
8;9;10;9;8;6;4;2;0
8;9;10;9;8;6;4;2;0
8;9;9;9;8;6;4;2;0
8;9;9;9;8;6;4;2;0
7;9;9;9;8;6;4;2;0
7;9;9;9;8;6;4;2;0
7;9;9;9;8;6;4;2;0
7;8;9;9;8;6;4;2;0
7;8;9;9;8;6;4;2;0
7;8;9;9;8;6;4;2;0
7;8;9;9;8;6;4;2;0
6;8;9;9;8;6;4;2;0
6;8;9;9;8;6;4;2;0
6;8;9;9;8;6;4;2;0
6;8;8;8;8;6;4;2;0
6;7;8;8;8;6;4;2;0
6;7;8;8;8;6;4;2;0
5;7;8;8;8;6;4;2;0
5;7;8;8;8;6;4;2;0
5;7;8;8;8;6;4;2;0
5;7;8;8;7;6;4;2;0
5;6;8;8;7;6;4;2;0
5;6;7;8;7;6;4;2;0
4;6;7;8;7;6;4;2;0
4;6;7;8;7;6;4;2;0
4;6;7;8;7;6;4;2;0
4;6;7;8;7;6;4;2;0
4;6;7;7;7;6;4;2;0
3;5;7;7;7;6;4;2;0
3;5;7;7;7;6;4;2;0
3;5;6;7;7;6;4;2;0
3;5;6;7;7;6;4;2;0
3;5;6;7;7;6;4;2;0
3;5;6;7;7;6;4;2;0
2;4;6;7;7;6;4;2;0
2;4;6;7;7;6;4;2;0
2;4;6;6;6;6;4;2;0
2;4;5;6;6;6;4;2;0
2;4;5;6;6;6;4;2;0
1;3;5;6;6;6;4;2;0
1;3;5;6;6;6;4;2;0
1;3;5;6;6;5;4;2;0
1;3;5;6;6;5;4;2;0
1;3;4;6;6;5;4;2;0
0;3;4;5;6;5;4;2;0
0;2;4;5;6;5;4;2;0
0;2;4;5;6;5;4;2;0
0;2;4;5;6;5;4;2;0
0;2;4;5;6;5;4;3;0
0;2;4;5;6;6;4;3;1
0;2;4;5;6;6;5;3;1
0;2;4;5;6;6;5;3;1
0;2;4;6;6;6;5;3;1
0;2;4;6;6;6;5;3;1
0;2;4;6;6;6;5;4;2
0;2;4;6;6;6;5;4;2
0;2;4;6;6;6;6;4;2
0;2;4;6;7;7;6;4;2
0;2;4;6;7;7;6;4;2
0;2;4;6;7;7;6;5;3
0;2;4;6;7;7;6;5;3
0;2;4;6;7;7;6;5;3
0;2;4;6;7;7;6;5;3
0;2;4;6;7;7;7;5;3
0;2;4;6;7;7;7;5;3
0;2;4;6;7;7;7;6;4
0;2;4;6;7;8;7;6;4
0;2;4;6;7;8;7;6;4
0;2;4;6;7;8;7;6;4
0;2;4;6;7;8;7;6;4
0;2;4;6;7;8;7;6;5
0;2;4;6;7;8;8;6;5
0;2;4;6;7;8;8;7;5
0;2;4;6;8;8;8;7;5
0;2;4;6;8;8;8;7;5
0;2;4;6;8;8;8;7;5
0;2;4;6;8;8;8;7;6
0;2;4;6;8;8;8;7;6
0;2;4;6;8;8;8;8;6
0;2;4;6;8;9;9;8;6
0;2;4;6;8;9;9;8;6
0;2;4;6;8;9;9;8;6
0;2;4;6;8;9;9;8;7
0;2;4;6;8;9;9;8;7
0;2;4;6;8;9;9;8;7
0;2;4;6;8;9;9;8;7
0;2;4;6;8;9;9;9;7
0;2;4;6;8;9;9;9;7
0;2;4;6;8;9;9;9;7
0;2;4;6;8;9;9;9;8
0;2;4;6;8;9;9;9;8
0;2;4;6;8;9;10;9;8
0;2;4;6;8;9;10;9;8
0;2;4;6;8;9;10;9;8
0;2;4;6;8;9;10;9;8
0;2;4;6;8;9;10;10;8
0;2;4;6;8;9;10;10;9
0;2;4;6;8;9;10;10;9
0;2;4;6;8;9;10;10;9
0;2;4;6;8;9;10;10;9
0;2;4;6;8;9;10;10;9
0;2;4;6;8;9;10;10;9
0;2;4;6;8;9;10;10;9
0;2;4;6;8;9;10;10;9
0;1;3;6;8;9;10;10;9
0;1;3;6;8;9;10;10;10
0;1;3;6;8;9;10;10;10
0;1;3;6;8;9;10;10;10
0;1;3;5;8;9;10;11;10
0;1;3;5;8;9;10;11;10
0;1;3;5;7;9;10;11;10
0;1;3;5;7;9;10;11;10
0;1;3;5;7;9;10;11;10
0;1;3;5;7;9;10;11;10
0;1;3;5;7;9;10;11;10
0;1;3;5;7;9;10;11;10
0;1;3;5;7;9;10;11;11
0;1;3;5;7;9;10;11;11
0;1;3;5;7;9;10;11;11
0;1;3;5;7;9;10;11;11
0;1;3;5;7;9;10;11;11
0;1;3;5;7;9;10;11;11
0;1;3;5;7;9;10;11;11
0;1;2;5;7;9;10;11;11
0;1;2;4;7;9;10;11;11
0;1;2;4;7;9;10;11;11
0;1;2;4;6;9;10;11;11
0;1;2;4;6;8;10;11;11
0;1;2;4;6;8;10;11;11
0;1;2;4;6;8;10;11;11
0;1;2;4;6;8;10;11;11
0;1;2;4;6;8;10;11;11
0;1;2;4;6;8;10;11;11
0;1;2;4;6;8;10;11;11
0;1;2;4;6;8;10;11;11
0;0;2;4;6;8;10;11;11
0;0;2;3;6;8;10;11;11
0;0;2;3;5;8;9;11;11
0;0;1;3;5;8;9;11;11
0;0;1;3;5;7;9;11;11
0;0;1;3;5;7;9;11;11
0;0;1;3;5;7;9;11;11
0;0;1;3;5;7;9;10;11
0;0;1;3;5;7;9;10;11
0;0;1;3;5;7;9;10;11
0;0;1;3;5;7;9;10;11
0;0;1;3;5;7;9;10;11
0;0;1;2;4;7;9;10;11
0;0;1;2;4;7;9;10;11
0;0;1;2;4;6;8;10;11
0;0;1;2;4;6;8;10;11
0;0;1;2;4;6;8;10;11
0;0;1;2;4;6;8;10;11
0;0;1;2;4;6;8;10;11
0;0;1;2;4;6;8;10;11
0;0;1;2;4;6;8;10;11
0;0;1;2;4;6;8;10;11
0;0;0;2;4;6;8;10;11
0;0;0;2;3;6;8;10;11
0;0;0;2;3;6;8;10;11
0;0;0;2;3;5;8;9;11
1;0;0;1;3;5;8;9;11
1;0;0;1;3;5;7;9;11
1;0;0;1;3;5;7;9;11
1;0;0;1;3;5;7;9;11
1;0;0;1;3;5;7;9;10
1;0;0;1;3;5;7;9;10
1;0;0;1;3;5;7;9;10
1;0;0;1;3;5;7;9;10
1;0;0;1;2;4;7;9;10
1;0;0;1;2;4;7;9;10
1;0;0;1;2;4;6;9;10
1;0;0;1;2;4;6;8;10
1;0;0;1;2;4;6;8;10
1;0;0;1;2;4;6;8;10
1;0;0;1;2;4;6;8;10
1;0;0;1;2;4;6;8;10
1;0;0;1;2;4;6;8;10
1;0;0;1;2;4;6;8;10
1;0;0;1;2;4;6;8;10
2;0;0;0;2;4;6;8;10
2;0;0;0;2;3;6;8;10
2;0;0;0;2;3;5;8;9
2;1;0;0;1;3;5;8;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;3;5;7;9
2;1;0;0;1;2;4;7;9
2;1;0;0;1;2;4;7;9
3;1;0;0;1;2;4;6;8
3;1;0;0;1;2;4;6;8
3;1;0;0;1;2;4;6;8
3;1;0;0;1;2;4;6;8
3;1;0;0;1;2;4;6;8
3;1;0;0;1;2;4;6;8
3;1;0;0;1;2;4;6;8
3;1;0;0;1;2;4;6;8
3;2;0;0;0;2;4;6;8
3;2;0;0;0;2;3;6;8
3;2;0;0;0;2;3;6;8
4;2;0;0;0;2;3;5;8
4;2;1;0;0;1;3;5;8
4;2;1;0;0;1;3;5;7
4;2;1;0;0;1;3;5;7
4;2;1;0;0;1;3;5;7
4;2;1;0;0;1;3;5;7
4;2;1;0;0;1;3;5;7
4;2;1;0;0;1;3;5;7
4;2;1;0;0;1;3;5;7
4;2;1;0;0;1;2;4;7
4;2;1;0;0;1;2;4;7
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;1;0;0;1;2;4;6
5;3;2;0;0;0;2;4;6
6;3;2;0;0;0;2;3;6
6;4;2;0;0;0;2;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
6;4;2;1;0;0;1;3;5
7;4;2;1;0;0;1;2;4
7;4;2;1;0;0;1;2;4
7;5;3;1;0;0;1;2;4
7;5;3;1;0;0;1;2;4
7;5;3;1;0;0;1;2;4
7;5;3;1;0;0;1;2;4
7;5;3;1;0;0;1;2;4
7;5;3;1;0;0;1;2;4
7;5;3;1;0;0;1;2;4
8;5;3;1;0;0;1;2;4
8;5;3;2;0;0;0;2;4
8;6;3;2;0;0;0;2;3
8;6;3;2;0;0;0;2;3
8;6;4;2;0;0;0;2;3
8;6;4;2;1;0;0;1;3
8;6;4;2;1;0;0;1;3
8;6;4;2;1;0;0;1;3
8;6;4;2;1;0;0;1;3
8;6;4;2;1;0;0;1;3
8;6;4;2;1;0;0;1;3
8;6;4;2;1;0;0;1;3
8;6;4;2;1;0;0;1;3
9;7;4;2;1;0;0;1;2
9;7;4;2;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;7;5;3;1;0;0;1;2
9;8;5;3;1;0;0;1;2
9;8;5;3;2;0;0;0;2
10;8;6;3;2;0;0;0;2
10;8;6;4;2;0;0;0;2
10;8;6;4;2;1;0;0;1
10;8;6;4;2;1;0;0;1
10;8;6;4;2;1;0;0;1
10;8;6;4;2;1;0;0;1
10;8;6;4;2;1;0;0;1
10;8;6;4;2;1;0;0;1
10;8;6;4;2;1;0;0;1
10;8;6;4;2;1;0;0;1
10;9;6;4;2;1;0;0;1
10;9;7;4;2;1;0;0;1
10;9;7;4;2;1;0;0;1
10;9;7;5;3;1;0;0;1
10;9;7;5;3;1;0;0;1
10;9;7;5;3;1;0;0;1
10;9;7;5;3;1;0;0;1
11;9;7;5;3;1;0;0;1
11;9;7;5;3;1;0;0;1
11;9;7;5;3;1;0;0;1
11;9;8;5;3;1;0;0;1
11;9;8;5;3;2;0;0;0
11;10;8;6;3;2;0;0;0
11;10;8;6;3;2;0;0;0
11;10;8;6;4;2;0;0;0
11;10;8;6;4;2;1;0;0
11;10;8;6;4;2;1;0;0
11;10;8;6;4;2;1;0;0
11;10;8;6;4;2;1;0;0
11;10;8;6;4;2;1;0;0
11;10;8;6;4;2;1;0;0
11;10;8;6;4;2;1;0;0
11;10;8;6;4;2;1;0;0
11;10;9;7;4;2;1;0;0
11;10;9;7;4;2;1;0;0
11;10;9;7;5;3;1;0;0
11;10;9;7;5;3;1;0;0
11;10;9;7;5;3;1;0;0
11;10;9;7;5;3;1;0;0
11;10;9;7;5;3;1;0;0
11;11;9;7;5;3;1;0;0
11;11;9;7;5;3;1;0;0
11;11;9;7;5;3;1;0;0
11;11;9;8;5;3;1;0;0
11;11;9;8;5;3;2;0;0
