11;11;10;8;6;3;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;8;6;4;2;1;1
11;11;10;9;6;4;2;1;1
11;11;10;9;7;4;2;1;1
11;11;10;9;7;4;2;1;1
11;11;10;9;7;5;2;1;1
11;11;10;9;7;5;3;1;1
11;11;10;9;7;5;3;1;1
11;11;10;9;7;5;3;1;1
11;11;10;9;7;5;3;1;1
11;11;10;9;7;5;3;1;1
11;11;10;9;7;5;3;1;1
11;11;10;9;7;5;3;1;1
10;11;10;9;7;5;3;1;1
10;11;10;9;7;5;3;1;1
10;11;10;9;7;5;3;1;1
10;11;10;9;7;5;3;1;1
10;11;10;9;7;5;3;1;1
10;11;10;9;7;5;3;1;1
10;11;10;9;8;5;3;1;1
10;11;10;9;8;5;3;1;1
10;10;10;9;8;6;3;1;1
10;10;10;9;8;6;3;1;1
10;10;10;9;8;6;3;1;1
9;10;10;9;8;6;3;1;1
9;10;10;9;8;6;4;2;1
9;10;10;9;8;6;4;2;1
9;10;10;9;8;6;4;2;1
9;10;10;9;8;6;4;2;1
9;10;10;9;8;6;4;2;1
9;10;10;9;8;6;4;2;1
9;10;10;9;8;6;4;2;1
9;10;10;9;8;6;4;2;1
8;10;10;9;8;6;4;2;1
8;9;10;9;8;6;4;2;1
8;9;10;9;8;6;4;2;1
8;9;10;9;8;6;4;2;1
8;9;10;9;8;6;4;2;1
8;9;9;9;8;6;4;2;1
8;9;9;9;8;6;4;2;1
7;9;9;9;8;6;4;2;1
7;9;9;9;8;6;4;2;1
7;9;9;9;8;6;4;2;1
7;8;9;9;8;6;4;2;1
7;8;9;9;8;6;4;2;1
7;8;9;9;8;6;4;2;1
7;8;9;9;8;6;4;2;1
6;8;9;9;8;6;4;2;1
6;8;9;9;8;6;4;2;1
6;8;9;9;8;6;4;2;1
6;8;8;8;8;6;4;2;1
6;7;8;8;8;6;4;2;1
6;7;8;8;8;6;4;2;1
5;7;8;8;8;6;4;2;1
5;7;8;8;8;6;4;2;1
5;7;8;8;8;6;4;2;1
5;7;8;8;7;6;4;2;1
5;6;8;8;7;6;4;2;1
5;6;7;8;7;6;4;2;1
4;6;7;8;7;6;4;2;1
4;6;7;8;7;6;4;2;1
4;6;7;8;7;6;4;2;1
4;6;7;8;7;6;4;2;1
4;6;7;7;7;6;4;2;1
3;5;7;7;7;6;4;2;1
3;5;7;7;7;6;4;2;1
3;5;6;7;7;6;4;2;1
3;5;6;7;7;6;4;2;1
3;5;6;7;7;6;4;2;1
3;5;6;7;7;6;4;2;1
2;4;6;7;7;6;4;2;1
2;4;6;7;7;6;4;2;1
2;4;6;6;6;6;4;2;1
2;4;5;6;6;6;4;2;1
2;4;5;6;6;6;4;2;1
1;3;5;6;6;6;4;2;1
1;3;5;6;6;6;4;2;1
1;3;5;6;6;5;4;2;1
1;3;5;6;6;5;4;2;1
1;3;4;6;6;5;4;2;1
1;3;4;5;6;5;4;2;1
1;2;4;5;6;5;4;2;1
1;2;4;5;6;5;4;2;1
1;2;4;5;6;5;4;2;1
1;2;4;5;6;5;4;3;1
1;2;4;5;6;6;4;3;1
1;2;4;5;6;6;5;3;1
1;2;4;5;6;6;5;3;1
1;2;4;6;6;6;5;3;1
1;2;4;6;6;6;5;3;1
1;2;4;6;6;6;5;4;2
1;2;4;6;6;6;5;4;2
1;2;4;6;6;6;6;4;2
1;2;4;6;7;7;6;4;2
1;2;4;6;7;7;6;4;2
1;2;4;6;7;7;6;5;3
1;2;4;6;7;7;6;5;3
1;2;4;6;7;7;6;5;3
1;2;4;6;7;7;6;5;3
1;2;4;6;7;7;7;5;3
1;2;4;6;7;7;7;5;3
1;2;4;6;7;7;7;6;4
1;2;4;6;7;8;7;6;4
1;2;4;6;7;8;7;6;4
1;2;4;6;7;8;7;6;4
1;2;4;6;7;8;7;6;4
1;2;4;6;7;8;7;6;5
1;2;4;6;7;8;8;6;5
1;2;4;6;7;8;8;7;5
1;2;4;6;8;8;8;7;5
1;2;4;6;8;8;8;7;5
1;2;4;6;8;8;8;7;5
1;2;4;6;8;8;8;7;6
1;2;4;6;8;8;8;7;6
1;2;4;6;8;8;8;8;6
1;2;4;6;8;9;9;8;6
1;2;4;6;8;9;9;8;6
1;2;4;6;8;9;9;8;6
1;2;4;6;8;9;9;8;7
1;2;4;6;8;9;9;8;7
1;2;4;6;8;9;9;8;7
1;2;4;6;8;9;9;8;7
1;2;4;6;8;9;9;9;7
1;2;4;6;8;9;9;9;7
1;2;4;6;8;9;9;9;7
1;2;4;6;8;9;9;9;8
1;2;4;6;8;9;9;9;8
1;2;4;6;8;9;10;9;8
1;2;4;6;8;9;10;9;8
1;2;4;6;8;9;10;9;8
1;2;4;6;8;9;10;9;8
1;2;4;6;8;9;10;10;8
1;2;4;6;8;9;10;10;9
1;2;4;6;8;9;10;10;9
1;2;4;6;8;9;10;10;9
1;2;4;6;8;9;10;10;9
1;2;4;6;8;9;10;10;9
1;2;4;6;8;9;10;10;9
1;2;4;6;8;9;10;10;9
1;2;4;6;8;9;10;10;9
1;1;3;6;8;9;10;10;9
1;1;3;6;8;9;10;10;10
1;1;3;6;8;9;10;10;10
