1;4;8;12;13;13;10
1;4;8;12;14;13;11
1;4;8;12;14;13;11
1;4;8;12;14;13;11
1;4;8;12;14;14;11
1;4;8;12;14;14;11
1;4;8;12;14;14;12
1;4;8;12;14;14;12
1;4;8;12;14;14;12
1;4;8;12;14;14;12
1;4;8;12;14;14;12
1;4;8;12;14;15;13
1;4;8;12;14;15;13
1;4;8;12;14;15;13
1;3;8;12;14;15;13
1;3;8;12;14;15;13
1;3;8;12;14;15;14
1;3;8;12;14;15;14
1;3;8;12;14;15;14
1;3;7;12;15;15;14
1;3;7;12;15;16;14
1;3;7;12;15;16;14
1;3;7;11;15;16;15
1;3;7;11;15;16;15
1;3;7;11;15;16;15
1;3;7;11;15;16;15
1;3;7;11;14;16;15
1;3;7;11;14;16;15
1;3;7;11;14;16;15
1;3;7;11;14;16;15
1;3;7;11;14;16;16
1;3;7;11;14;16;16
1;2;6;11;14;16;16
1;2;6;11;14;16;16
1;2;6;11;14;16;16
1;2;6;10;14;16;16
1;2;6;10;14;16;16
1;2;6;10;14;16;16
1;2;6;10;14;16;16
1;2;6;10;14;16;16
1;2;6;10;14;16;16
1;2;6;10;14;16;16
1;2;5;10;14;16;17
1;2;5;10;14;16;17
1;2;5;9;13;16;17
1;2;5;9;13;16;17
1;2;5;9;13;16;17
1;1;5;9;13;16;17
1;1;5;9;13;16;17
1;1;5;9;13;16;17
1;1;4;9;13;16;17
1;1;4;9;13;16;17
1;1;4;8;13;16;17
1;1;4;8;12;16;17
1;1;4;8;12;16;17
1;1;4;8;12;15;17
1;1;4;8;12;15;17
1;1;4;8;12;15;17
1;1;3;7;12;15;17
1;1;3;7;12;15;17
1;1;3;7;11;15;17
1;1;3;7;11;15;17
1;1;3;7;11;15;17
1;1;3;7;11;15;16
1;1;3;6;11;14;16
1;1;2;6;11;14;16
1;1;2;6;10;14;16
1;1;2;6;10;14;16
1;1;2;6;10;14;16
1;1;2;6;10;14;16
1;1;2;6;10;14;16
1;1;2;6;10;14;16
1;1;2;5;10;14;16
1;1;2;5;10;14;16
1;1;2;5;9;13;16
1;1;2;5;9;13;16
1;1;2;5;9;13;16
1;1;1;5;9;13;16
1;1;1;5;9;13;16
1;1;1;5;9;13;16
1;1;1;4;9;13;16
1;1;1;4;9;13;16
1;1;1;4;8;13;16
1;1;1;4;8;12;16
1;1;1;4;8;12;16
1;1;1;4;8;12;15
1;1;1;4;8;12;15
1;1;1;4;8;12;15
2;1;1;3;7;12;15
2;1;1;3;7;12;15
2;1;1;3;7;11;15
2;1;1;3;7;11;15
2;1;1;3;7;11;15
2;1;1;3;7;11;15
2;1;1;3;6;11;14
2;1;1;2;6;11;14
2;1;1;2;6;10;14
2;1;1;2;6;10;14
2;1;1;2;6;10;14
2;1;1;2;6;10;14
3;1;1;2;6;10;14
3;1;1;2;6;10;14
3;1;1;2;5;10;14
3;1;1;2;5;10;14
3;1;1;2;5;9;13
3;1;1;2;5;9;13
3;1;1;2;5;9;13
4;1;1;1;5;9;13
4;1;1;1;5;9;13
4;1;1;1;5;9;13
4;1;1;1;4;9;13
4;1;1;1;4;9;13
4;1;1;1;4;8;13
4;1;1;1;4;8;12
4;1;1;1;4;8;12
5;1;1;1;4;8;12
5;1;1;1;4;8;12
5;1;1;1;4;8;12
5;2;1;1;3;7;12
5;2;1;1;3;7;12
5;2;1;1;3;7;11
5;2;1;1;3;7;11
5;2;1;1;3;7;11
6;2;1;1;3;7;11
6;2;1;1;3;6;11
6;2;1;1;2;6;11
6;2;1;1;2;6;10
6;2;1;1;2;6;10
6;2;1;1;2;6;10
6;2;1;1;2;6;10
6;3;1;1;2;6;10
7;3;1;1;2;6;10
7;3;1;1;2;5;10
7;3;1;1;2;5;10
7;3;1;1;2;5;9
7;3;1;1;2;5;9
7;3;1;1;2;5;9
8;4;1;1;1;5;9
8;4;1;1;1;5;9
8;4;1;1;1;5;9
8;4;1;1;1;4;9
8;4;1;1;1;4;9
8;4;1;1;1;4;8
9;4;1;1;1;4;8
9;4;1;1;1;4;8
9;5;1;1;1;4;8
9;5;1;1;1;4;8
9;5;1;1;1;4;8
9;5;2;1;1;3;7
9;5;2;1;1;3;7
9;5;2;1;1;3;7
10;5;2;1;1;3;7
10;5;2;1;1;3;7
10;6;2;1;1;3;7
10;6;2;1;1;3;6
10;6;2;1;1;2;6
10;6;2;1;1;2;6
10;6;2;1;1;2;6
10;6;2;1;1;2;6
11;6;2;1;1;2;6
11;6;3;1;1;2;6
11;7;3;1;1;2;6
11;7;3;1;1;2;5
11;7;3;1;1;2;5
11;7;3;1;1;2;5
12;7;3;1;1;2;5
12;7;3;1;1;2;5
12;8;4;1;1;1;5
12;8;4;1;1;1;5
12;8;4;1;1;1;5
12;8;4;1;1;1;4
12;8;4;1;1;1;4
13;8;4;1;1;1;4
13;9;4;1;1;1;4
13;9;4;1;1;1;4
13;9;5;1;1;1;4
13;9;5;1;1;1;4
13;9;5;1;1;1;4
13;9;5;2;1;1;3
13;9;5;2;1;1;3
13;9;5;2;1;1;3
14;10;5;2;1;1;3
14;10;5;2;1;1;3
14;10;6;2;1;1;3
14;10;6;2;1;1;3
14;10;6;2;1;1;2
14;10;6;2;1;1;2
14;10;6;2;1;1;2
14;10;6;2;1;1;2
14;11;6;2;1;1;2
14;11;6;3;1;1;2
15;11;7;3;1;1;2
15;11;7;3;1;1;2
15;11;7;3;1;1;2
15;11;7;3;1;1;2
15;12;7;3;1;1;2
15;12;7;3;1;1;2
15;12;8;4;1;1;1
15;12;8;4;1;1;1
15;12;8;4;1;1;1
16;12;8;4;1;1;1
16;12;8;4;1;1;1
16;13;8;4;1;1;1
16;13;9;4;1;1;1
16;13;9;4;1;1;1
16;13;9;5;1;1;1
16;13;9;5;1;1;1
16;13;9;5;1;1;1
16;13;9;5;2;1;1
16;13;9;5;2;1;1
16;13;9;5;2;1;1
16;14;10;5;2;1;1
16;14;10;5;2;1;1
16;14;10;6;2;1;1
16;14;10;6;2;1;1
16;14;10;6;2;1;1
16;14;10;6;2;1;1
16;14;10;6;2;1;1
16;14;10;6;2;1;1
16;14;11;6;2;1;1
16;14;11;6;3;1;1
16;15;11;7;3;1;1
17;15;11;7;3;1;1
17;15;11;7;3;1;1
17;15;11;7;3;1;1
17;15;12;7;3;1;1
17;15;12;7;3;1;1
17;15;12;8;4;1;1
17;15;12;8;4;1;1
17;15;12;8;4;1;1
17;16;12;8;4;1;1
17;16;12;8;4;1;1
