# File containing the delay table of the given microphone array. 
# On the horizontal axis one can find the delays corresponding to each microphone.
# Each row (vertical axis) contains the delay corresponding to each viewingangle.
# The column order corresponds to the order the microphones defined in the array configuration file.
# Each row (in order) corresponds to each viewing *.viewingangles 
3;0;2;8;14
3;0;2;8;14
3;0;2;8;14
3;0;2;8;14
3;0;2;7;14
3;0;2;7;13
3;0;2;7;13
3;0;1;7;13
3;0;1;7;13
4;0;1;7;13
4;0;1;6;13
4;0;1;6;13
4;0;1;6;12
4;0;1;6;12
4;0;1;6;12
4;0;1;6;12
4;0;1;5;12
4;0;0;5;12
4;0;0;5;11
4;0;0;5;11
5;0;0;5;11
5;0;0;5;11
5;0;0;4;11
5;0;0;4;11
5;0;0;4;11
5;1;0;4;11
6;1;0;4;10
6;1;0;4;10
6;1;0;4;10
6;1;0;4;10
6;1;0;4;10
6;1;0;4;10
7;1;0;4;10
7;1;0;3;10
7;1;0;3;10
7;2;0;3;9
7;2;0;3;9
7;2;0;3;9
8;2;0;3;9
8;2;0;3;9
8;2;0;3;9
8;2;0;3;9
8;2;0;3;9
8;2;0;2;8
9;3;0;2;8
9;3;0;2;8
9;3;0;2;8
9;3;0;2;8
9;3;0;2;8
9;3;0;2;7
9;3;0;2;7
9;3;0;2;7
10;3;0;1;7
10;3;0;1;7
10;4;0;1;7
10;4;0;1;6
10;4;0;1;6
10;4;0;1;6
10;4;0;1;6
10;4;0;1;6
10;4;0;1;6
11;4;0;1;5
11;4;0;0;5
11;4;0;0;5
11;4;0;0;5
11;5;0;0;5
11;5;0;0;5
11;5;0;0;4
11;5;0;0;4
12;5;0;0;4
12;5;1;0;4
12;6;1;0;4
12;6;1;0;4
12;6;1;0;4
12;6;1;0;4
13;6;1;0;4
13;6;1;0;4
13;7;1;0;4
13;7;1;0;3
13;7;1;0;3
13;7;2;0;3
13;7;2;0;3
14;7;2;0;3
14;8;2;0;3
14;8;2;0;3
14;8;2;0;3
14;8;2;0;3
14;8;2;0;3
14;8;2;0;2
14;9;3;0;2
15;9;3;0;2
15;9;3;0;2
15;9;3;0;2
15;9;3;0;2
15;9;3;0;2
15;9;3;0;2
15;9;3;0;2
15;10;3;0;1
15;10;3;0;1
15;10;4;0;1
15;10;4;0;1
15;10;4;0;1
15;10;4;0;1
15;10;4;0;1
15;10;4;0;1
15;10;4;0;1
15;11;4;0;1
15;11;4;0;0
15;11;4;0;0
15;11;4;0;0
16;11;5;0;0
16;11;5;0;0
16;11;5;0;0
16;11;5;0;0
16;12;5;0;0
16;12;5;1;0
16;12;6;1;0
16;12;6;1;0
16;12;6;1;0
16;12;6;1;0
16;13;6;1;0
16;13;6;1;0
16;13;7;1;0
17;13;7;1;0
17;13;7;1;0
17;13;7;2;0
17;13;7;2;0
17;14;7;2;0
17;14;8;2;0
17;14;8;2;0
17;14;8;2;0
17;14;8;2;0
17;14;8;2;0
