# File containing the delay table of the given microphone array. 
# On the horizontal axis one can find the delays corresponding to each microphone.
# Each row (vertical axis) contains the delay corresponding to each viewingangle.
# The column order corresponds to the order the microphones defined in the array configuration file.
# Each row (in order) corresponds to each viewing *.viewingangles 
17;16;13;8;4;1;0
17;16;13;9;4;1;0
17;16;13;9;4;1;0
17;16;13;9;5;1;0
17;16;13;9;5;1;0
17;16;13;9;5;1;0
17;16;13;9;5;2;0
17;16;13;9;5;2;0
17;16;13;9;5;2;0
17;16;14;10;5;2;0
17;16;14;10;5;2;0
16;16;14;10;6;2;0
16;16;14;10;6;2;0
16;16;14;10;6;2;0
16;16;14;10;6;2;0
16;16;14;10;6;2;0
16;16;14;10;6;2;0
16;16;14;10;6;2;0
16;16;14;11;6;2;0
16;16;14;11;6;2;0
16;16;14;11;6;2;0
16;16;14;11;7;3;0
16;16;14;11;7;3;0
15;16;14;11;7;3;0
15;16;14;11;7;3;0
15;16;14;11;7;3;0
15;16;14;11;7;3;0
15;16;15;11;7;3;0
15;16;15;11;7;3;0
15;16;15;11;7;3;0
15;16;15;11;7;3;0
14;16;15;12;7;3;0
14;16;15;12;7;3;0
14;15;15;12;7;3;0
14;15;14;12;8;3;0
14;15;14;12;8;3;0
14;15;14;12;8;3;0
13;15;14;12;8;3;0
13;15;14;12;8;3;0
13;15;14;12;8;4;0
13;15;14;12;8;4;0
13;15;14;12;8;4;0
12;14;14;12;8;4;0
12;14;14;12;8;4;0
12;14;14;12;8;4;0
12;14;14;12;8;4;0
12;14;14;12;8;4;0
11;14;14;12;8;4;0
11;14;14;12;8;4;0
11;13;14;12;8;4;0
11;13;14;12;8;4;0
11;13;14;12;8;4;0
10;13;13;12;8;4;0
10;13;13;12;8;4;0
10;13;13;12;8;4;0
10;12;13;12;8;4;0
9;12;13;12;8;4;0
9;12;13;12;8;4;0
9;12;13;12;8;4;0
9;12;13;12;8;4;0
8;11;13;11;8;4;0
8;11;12;11;8;4;0
8;11;12;11;8;4;0
8;11;12;11;8;4;0
7;11;12;11;8;4;0
7;10;12;11;8;4;0
7;10;12;11;8;4;0
7;10;12;11;8;4;0
6;10;11;11;8;4;0
6;10;11;11;8;4;0
6;9;11;11;8;4;0
5;9;11;11;8;4;0
5;9;11;11;8;4;0
5;9;11;10;8;4;0
5;8;10;10;8;4;0
4;8;10;10;8;4;0
4;8;10;10;8;4;0
4;8;10;10;8;4;0
3;7;10;10;8;4;0
3;7;10;10;8;4;0
3;7;9;10;8;4;0
3;7;9;10;8;4;0
2;6;9;9;8;4;0
2;6;9;9;8;4;0
2;6;9;9;8;4;0
1;6;8;9;8;4;0
1;5;8;9;8;4;0
1;5;8;9;7;4;0
1;5;8;9;7;4;0
0;4;7;9;7;4;0
0;4;7;8;7;4;0
0;4;7;9;7;4;0
0;4;7;9;8;5;1
0;4;7;9;8;5;1
0;4;8;9;8;5;1
0;4;8;9;8;6;1
0;4;8;9;9;6;2
0;4;8;9;9;6;2
0;4;8;9;9;6;2
0;4;8;10;9;7;3
0;4;8;10;9;7;3
0;4;8;10;10;7;3
0;4;8;10;10;7;3
0;4;8;10;10;8;4
0;4;8;10;10;8;4
0;4;8;10;10;8;4
0;4;8;10;10;8;5
0;4;8;10;11;9;5
0;4;8;11;11;9;5
0;4;8;11;11;9;5
0;4;8;11;11;9;6
0;4;8;11;11;10;6
0;4;8;11;11;10;6
0;4;8;11;12;10;7
0;4;8;11;12;10;7
0;4;8;11;12;10;7
0;4;8;11;12;11;7
0;4;8;11;12;11;8
0;4;8;11;12;11;8
0;4;8;11;12;11;8
0;4;8;11;13;11;8
0;4;8;12;13;12;9
0;4;8;12;13;12;9
0;4;8;12;13;12;9
0;4;8;12;13;12;9
0;4;8;12;13;12;10
0;4;8;12;13;13;10
0;4;8;12;13;13;10
0;4;8;12;13;13;10
0;4;8;12;14;13;11
0;4;8;12;14;13;11
0;4;8;12;14;13;11
0;4;8;12;14;14;11
0;4;8;12;14;14;11
0;4;8;12;14;14;12
0;4;8;12;14;14;12
0;4;8;12;14;14;12
0;4;8;12;14;14;12
0;4;8;12;14;14;12
0;4;8;12;14;15;13
0;4;8;12;14;15;13
0;4;8;12;14;15;13
0;3;8;12;14;15;13
0;3;8;12;14;15;13
0;3;8;12;14;15;14
0;3;8;12;14;15;14
0;3;8;12;14;15;14
0;3;7;12;15;15;14
0;3;7;12;15;16;14
0;3;7;12;15;16;14
0;3;7;11;15;16;15
0;3;7;11;15;16;15
0;3;7;11;15;16;15
0;3;7;11;15;16;15
0;3;7;11;14;16;15
0;3;7;11;14;16;15
0;3;7;11;14;16;15
0;3;7;11;14;16;15
0;3;7;11;14;16;16
0;3;7;11;14;16;16
0;2;6;11;14;16;16
0;2;6;11;14;16;16
0;2;6;11;14;16;16
0;2;6;10;14;16;16
0;2;6;10;14;16;16
0;2;6;10;14;16;16
0;2;6;10;14;16;16
0;2;6;10;14;16;16
0;2;6;10;14;16;16
0;2;6;10;14;16;16
0;2;5;10;14;16;17
0;2;5;10;14;16;17
0;2;5;9;13;16;17
0;2;5;9;13;16;17
0;2;5;9;13;16;17
0;1;5;9;13;16;17
0;1;5;9;13;16;17
0;1;5;9;13;16;17
0;1;4;9;13;16;17
0;1;4;9;13;16;17
0;1;4;8;13;16;17
0;1;4;8;12;16;17
0;1;4;8;12;16;17
0;1;4;8;12;15;17
0;1;4;8;12;15;17
0;1;4;8;12;15;17
0;1;3;7;12;15;17
0;1;3;7;12;15;17
0;1;3;7;11;15;17
0;0;3;7;11;15;17
0;0;3;7;11;15;17
0;0;3;7;11;15;16
0;0;3;6;11;14;16
0;0;2;6;11;14;16
0;0;2;6;10;14;16
0;0;2;6;10;14;16
0;0;2;6;10;14;16
0;0;2;6;10;14;16
0;0;2;6;10;14;16
0;0;2;6;10;14;16
0;0;2;5;10;14;16
0;0;2;5;10;14;16
1;0;2;5;9;13;16
1;0;2;5;9;13;16
1;0;2;5;9;13;16
1;0;1;5;9;13;16
1;0;1;5;9;13;16
1;0;1;5;9;13;16
1;0;1;4;9;13;16
1;0;1;4;9;13;16
1;0;1;4;8;13;16
1;0;1;4;8;12;16
1;0;1;4;8;12;16
1;0;1;4;8;12;15
1;0;1;4;8;12;15
1;0;1;4;8;12;15
2;0;1;3;7;12;15
2;0;1;3;7;12;15
2;0;1;3;7;11;15
2;0;0;3;7;11;15
2;0;0;3;7;11;15
2;0;0;3;7;11;15
2;0;0;3;6;11;14
2;0;0;2;6;11;14
2;0;0;2;6;10;14
2;0;0;2;6;10;14
2;0;0;2;6;10;14
2;0;0;2;6;10;14
3;0;0;2;6;10;14
3;0;0;2;6;10;14
3;0;0;2;5;10;14
3;0;0;2;5;10;14
3;1;0;2;5;9;13
3;1;0;2;5;9;13
3;1;0;2;5;9;13
4;1;0;1;5;9;13
4;1;0;1;5;9;13
4;1;0;1;5;9;13
4;1;0;1;4;9;13
4;1;0;1;4;9;13
4;1;0;1;4;8;13
4;1;0;1;4;8;12
4;1;0;1;4;8;12
5;1;0;1;4;8;12
5;1;0;1;4;8;12
5;1;0;1;4;8;12
5;2;0;1;3;7;12
5;2;0;1;3;7;12
5;2;0;1;3;7;11
5;2;0;0;3;7;11
5;2;0;0;3;7;11
6;2;0;0;3;7;11
6;2;0;0;3;6;11
6;2;0;0;2;6;11
6;2;0;0;2;6;10
6;2;0;0;2;6;10
6;2;0;0;2;6;10
6;2;0;0;2;6;10
6;3;0;0;2;6;10
7;3;0;0;2;6;10
7;3;0;0;2;5;10
7;3;0;0;2;5;10
7;3;1;0;2;5;9
7;3;1;0;2;5;9
7;3;1;0;2;5;9
8;4;1;0;1;5;9
8;4;1;0;1;5;9
8;4;1;0;1;5;9
8;4;1;0;1;4;9
