# CSV file containing PSRP values of an array. If timestamp present then 2 additional numbers appear in the table. 
# Each of the IDs of the columns do correspond to the ID found in the viewingangles file.
# The IDs and time information is the first non comment line of this file (if present).
# Depending on the type of simulations, each row corresponds to or a given soundsources, frequency, or a given time frame.
& 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359
5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16;5.41217e+16
5.67485e+10;5.67726e+10;5.67726e+10;5.67996e+10;5.67996e+10;5.67996e+10;5.6822e+10;5.6822e+10;5.6822e+10;5.6871e+10;5.6871e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.69008e+10;5.69008e+10;5.69008e+10;5.69501e+10;5.69501e+10;5.69292e+10;5.69292e+10;5.69292e+10;5.69292e+10;5.69531e+10;5.69531e+10;5.69531e+10;5.69531e+10;5.69541e+10;5.69541e+10;5.69315e+10;5.69331e+10;5.69331e+10;5.69331e+10;5.69091e+10;5.69091e+10;5.69344e+10;5.69344e+10;5.69344e+10;5.68869e+10;5.68869e+10;5.68869e+10;5.68869e+10;5.68869e+10;5.6864e+10;5.6864e+10;5.68392e+10;5.68392e+10;5.68392e+10;5.67936e+10;5.67936e+10;5.67936e+10;5.677e+10;5.67506e+10;5.67506e+10;5.67506e+10;5.67506e+10;5.66858e+10;5.66639e+10;5.66639e+10;5.66639e+10;5.66427e+10;5.66225e+10;5.66225e+10;5.66225e+10;5.65793e+10;5.65793e+10;5.65602e+10;5.65317e+10;5.65317e+10;5.65075e+10;5.64666e+10;5.64402e+10;5.64402e+10;5.64402e+10;5.63949e+10;5.63949e+10;5.63699e+10;5.63699e+10;5.63012e+10;5.63012e+10;5.63012e+10;5.62535e+10;5.62302e+10;5.62049e+10;5.62049e+10;5.61322e+10;5.61082e+10;5.61322e+10;5.62049e+10;5.62049e+10;5.62302e+10;5.62535e+10;5.63012e+10;5.63012e+10;5.63012e+10;5.63699e+10;5.63699e+10;5.63949e+10;5.63949e+10;5.64402e+10;5.64402e+10;5.64402e+10;5.64666e+10;5.65075e+10;5.65317e+10;5.65317e+10;5.65602e+10;5.65793e+10;5.65793e+10;5.66225e+10;5.66225e+10;5.66225e+10;5.66427e+10;5.66639e+10;5.66639e+10;5.66639e+10;5.66858e+10;5.67506e+10;5.67506e+10;5.67506e+10;5.67506e+10;5.677e+10;5.67936e+10;5.67936e+10;5.67936e+10;5.68392e+10;5.68392e+10;5.68392e+10;5.6864e+10;5.6864e+10;5.68869e+10;5.68869e+10;5.68869e+10;5.68869e+10;5.68869e+10;5.69344e+10;5.69344e+10;5.69344e+10;5.69091e+10;5.69091e+10;5.69331e+10;5.69331e+10;5.69331e+10;5.69315e+10;5.69541e+10;5.69541e+10;5.69531e+10;5.69531e+10;5.69531e+10;5.69531e+10;5.69292e+10;5.69292e+10;5.69292e+10;5.69292e+10;5.69501e+10;5.69501e+10;5.69008e+10;5.69008e+10;5.69008e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.68766e+10;5.6871e+10;5.6871e+10;5.6822e+10;5.6822e+10;5.6822e+10;5.67996e+10;5.67996e+10;5.67996e+10;5.67726e+10;5.67726e+10;5.67485e+10;5.67265e+10;5.67265e+10;5.67039e+10;5.67039e+10;5.67039e+10;5.66539e+10;5.66539e+10;5.66356e+10;5.66141e+10;5.66141e+10;5.65946e+10;5.65466e+10;5.65235e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.64778e+10;5.64778e+10;5.6452e+10;5.6452e+10;5.6452e+10;5.64303e+10;5.64303e+10;5.64303e+10;5.64063e+10;5.64063e+10;5.63798e+10;5.63563e+10;5.63563e+10;5.63356e+10;5.63356e+10;5.63356e+10;5.63085e+10;5.63085e+10;5.62872e+10;5.62619e+10;5.62619e+10;5.62619e+10;5.62146e+10;5.61912e+10;5.61711e+10;5.61711e+10;5.61711e+10;5.61711e+10;5.61904e+10;5.61904e+10;5.61654e+10;5.61654e+10;5.61441e+10;5.61441e+10;5.61441e+10;5.61404e+10;5.61404e+10;5.61404e+10;5.61136e+10;5.61136e+10;5.60935e+10;5.60697e+10;5.60697e+10;5.60959e+10;5.60959e+10;5.60959e+10;5.60679e+10;5.60679e+10;5.60452e+10;5.60213e+10;5.60213e+10;5.60497e+10;5.60247e+10;5.60017e+10;5.59809e+10;5.59809e+10;5.59809e+10;5.59809e+10;5.60055e+10;5.60303e+10;5.60071e+10;5.60071e+10;5.60132e+10;5.60132e+10;5.60132e+10;5.60375e+10;5.60375e+10;5.60375e+10;5.6014e+10;5.6014e+10;5.59949e+10;5.6014e+10;5.6014e+10;5.60375e+10;5.60375e+10;5.60375e+10;5.60132e+10;5.60132e+10;5.60132e+10;5.60071e+10;5.60071e+10;5.60303e+10;5.60055e+10;5.59809e+10;5.59809e+10;5.59809e+10;5.59809e+10;5.60017e+10;5.60247e+10;5.60497e+10;5.60213e+10;5.60213e+10;5.60452e+10;5.60679e+10;5.60679e+10;5.60959e+10;5.60959e+10;5.60959e+10;5.60697e+10;5.60697e+10;5.60935e+10;5.61136e+10;5.61136e+10;5.61404e+10;5.61404e+10;5.61404e+10;5.61441e+10;5.61441e+10;5.61441e+10;5.61654e+10;5.61654e+10;5.61904e+10;5.61904e+10;5.61711e+10;5.61711e+10;5.61711e+10;5.61711e+10;5.61912e+10;5.62146e+10;5.62619e+10;5.62619e+10;5.62619e+10;5.62872e+10;5.63085e+10;5.63085e+10;5.63356e+10;5.63356e+10;5.63356e+10;5.63563e+10;5.63563e+10;5.63798e+10;5.64063e+10;5.64063e+10;5.64303e+10;5.64303e+10;5.64303e+10;5.6452e+10;5.6452e+10;5.6452e+10;5.64778e+10;5.64778e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.65028e+10;5.65235e+10;5.65466e+10;5.65946e+10;5.66141e+10;5.66141e+10;5.66356e+10;5.66539e+10;5.66539e+10;5.67039e+10;5.67039e+10;5.67039e+10;5.67265e+10;5.67265e+10
3.6978e+10;3.69185e+10;3.69185e+10;3.68571e+10;3.68571e+10;3.68571e+10;3.67955e+10;3.67955e+10;3.67955e+10;3.6672e+10;3.6672e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.66165e+10;3.66165e+10;3.66165e+10;3.64985e+10;3.64985e+10;3.65652e+10;3.65652e+10;3.65652e+10;3.65652e+10;3.65024e+10;3.65024e+10;3.65024e+10;3.65024e+10;3.65074e+10;3.65074e+10;3.65769e+10;3.65788e+10;3.65788e+10;3.65788e+10;3.66463e+10;3.66463e+10;3.65896e+10;3.65896e+10;3.65896e+10;3.67241e+10;3.67241e+10;3.67241e+10;3.67241e+10;3.67241e+10;3.6791e+10;3.6791e+10;3.68572e+10;3.68572e+10;3.68572e+10;3.6988e+10;3.6988e+10;3.6988e+10;3.70494e+10;3.71143e+10;3.71143e+10;3.71143e+10;3.71143e+10;3.72993e+10;3.73638e+10;3.73638e+10;3.73638e+10;3.74259e+10;3.74883e+10;3.74883e+10;3.74883e+10;3.76173e+10;3.76173e+10;3.76838e+10;3.77517e+10;3.77517e+10;3.78142e+10;3.79432e+10;3.80089e+10;3.80089e+10;3.80089e+10;3.81349e+10;3.81349e+10;3.81986e+10;3.81986e+10;3.83838e+10;3.83838e+10;3.83838e+10;3.8509e+10;3.85719e+10;3.86345e+10;3.86345e+10;3.88204e+10;3.88814e+10;3.88204e+10;3.86345e+10;3.86345e+10;3.85719e+10;3.8509e+10;3.83838e+10;3.83838e+10;3.83838e+10;3.81986e+10;3.81986e+10;3.81349e+10;3.81349e+10;3.80089e+10;3.80089e+10;3.80089e+10;3.79432e+10;3.78142e+10;3.77517e+10;3.77517e+10;3.76838e+10;3.76173e+10;3.76173e+10;3.74883e+10;3.74883e+10;3.74883e+10;3.74259e+10;3.73638e+10;3.73638e+10;3.73638e+10;3.72993e+10;3.71143e+10;3.71143e+10;3.71143e+10;3.71143e+10;3.70494e+10;3.6988e+10;3.6988e+10;3.6988e+10;3.68572e+10;3.68572e+10;3.68572e+10;3.6791e+10;3.6791e+10;3.67241e+10;3.67241e+10;3.67241e+10;3.67241e+10;3.67241e+10;3.65896e+10;3.65896e+10;3.65896e+10;3.66463e+10;3.66463e+10;3.65788e+10;3.65788e+10;3.65788e+10;3.65769e+10;3.65074e+10;3.65074e+10;3.65024e+10;3.65024e+10;3.65024e+10;3.65024e+10;3.65652e+10;3.65652e+10;3.65652e+10;3.65652e+10;3.64985e+10;3.64985e+10;3.66165e+10;3.66165e+10;3.66165e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6678e+10;3.6672e+10;3.6672e+10;3.67955e+10;3.67955e+10;3.67955e+10;3.68571e+10;3.68571e+10;3.68571e+10;3.69185e+10;3.69185e+10;3.6978e+10;3.70422e+10;3.70422e+10;3.71122e+10;3.71122e+10;3.71122e+10;3.72321e+10;3.72321e+10;3.72953e+10;3.73578e+10;3.73578e+10;3.74245e+10;3.7554e+10;3.76142e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.77376e+10;3.77376e+10;3.78053e+10;3.78053e+10;3.78053e+10;3.78654e+10;3.78654e+10;3.78654e+10;3.79252e+10;3.79252e+10;3.79887e+10;3.80509e+10;3.80509e+10;3.81191e+10;3.81191e+10;3.81191e+10;3.81798e+10;3.81798e+10;3.82398e+10;3.82988e+10;3.82988e+10;3.82988e+10;3.84288e+10;3.84882e+10;3.85515e+10;3.85515e+10;3.85515e+10;3.85515e+10;3.84911e+10;3.84911e+10;3.85527e+10;3.85527e+10;3.86259e+10;3.86259e+10;3.86259e+10;3.8621e+10;3.8621e+10;3.8621e+10;3.86838e+10;3.86838e+10;3.87508e+10;3.88186e+10;3.88186e+10;3.87521e+10;3.87521e+10;3.87521e+10;3.88155e+10;3.88155e+10;3.88842e+10;3.89399e+10;3.89399e+10;3.88709e+10;3.8935e+10;3.89962e+10;3.90653e+10;3.90653e+10;3.90653e+10;3.90653e+10;3.90043e+10;3.89375e+10;3.90008e+10;3.90008e+10;3.90079e+10;3.90079e+10;3.90079e+10;3.89469e+10;3.89469e+10;3.89469e+10;3.90068e+10;3.90068e+10;3.90706e+10;3.90068e+10;3.90068e+10;3.89469e+10;3.89469e+10;3.89469e+10;3.90079e+10;3.90079e+10;3.90079e+10;3.90008e+10;3.90008e+10;3.89375e+10;3.90043e+10;3.90653e+10;3.90653e+10;3.90653e+10;3.90653e+10;3.89962e+10;3.8935e+10;3.88709e+10;3.89399e+10;3.89399e+10;3.88842e+10;3.88155e+10;3.88155e+10;3.87521e+10;3.87521e+10;3.87521e+10;3.88186e+10;3.88186e+10;3.87508e+10;3.86838e+10;3.86838e+10;3.8621e+10;3.8621e+10;3.8621e+10;3.86259e+10;3.86259e+10;3.86259e+10;3.85527e+10;3.85527e+10;3.84911e+10;3.84911e+10;3.85515e+10;3.85515e+10;3.85515e+10;3.85515e+10;3.84882e+10;3.84288e+10;3.82988e+10;3.82988e+10;3.82988e+10;3.82398e+10;3.81798e+10;3.81798e+10;3.81191e+10;3.81191e+10;3.81191e+10;3.80509e+10;3.80509e+10;3.79887e+10;3.79252e+10;3.79252e+10;3.78654e+10;3.78654e+10;3.78654e+10;3.78053e+10;3.78053e+10;3.78053e+10;3.77376e+10;3.77376e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.76768e+10;3.76142e+10;3.7554e+10;3.74245e+10;3.73578e+10;3.73578e+10;3.72953e+10;3.72321e+10;3.72321e+10;3.71122e+10;3.71122e+10;3.71122e+10;3.70422e+10;3.70422e+10
7.3478e+09;7.40432e+09;7.40432e+09;7.46559e+09;7.46559e+09;7.46559e+09;7.52372e+09;7.52372e+09;7.52372e+09;7.63869e+09;7.63869e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.70508e+09;7.70508e+09;7.70508e+09;7.82595e+09;7.82595e+09;7.77083e+09;7.77083e+09;7.77083e+09;7.77083e+09;7.82864e+09;7.82864e+09;7.82864e+09;7.82864e+09;7.83172e+09;7.83172e+09;7.77389e+09;7.77507e+09;7.77507e+09;7.77507e+09;7.71847e+09;7.71847e+09;7.77899e+09;7.77899e+09;7.77899e+09;7.66558e+09;7.66558e+09;7.66558e+09;7.66558e+09;7.66558e+09;7.60921e+09;7.60921e+09;7.55276e+09;7.55276e+09;7.55276e+09;7.43952e+09;7.43952e+09;7.43952e+09;7.38288e+09;7.32704e+09;7.32704e+09;7.32704e+09;7.32704e+09;7.15755e+09;7.10172e+09;7.10172e+09;7.10172e+09;7.04692e+09;6.99089e+09;6.99089e+09;6.99089e+09;6.88171e+09;6.88171e+09;6.82739e+09;6.77281e+09;6.77281e+09;6.71794e+09;6.61158e+09;6.55732e+09;6.55732e+09;6.55732e+09;6.45063e+09;6.45063e+09;6.39894e+09;6.39894e+09;6.24136e+09;6.24136e+09;6.24136e+09;6.13855e+09;6.08631e+09;6.03491e+09;6.03491e+09;5.88129e+09;5.8316e+09;5.88129e+09;6.03491e+09;6.03491e+09;6.08631e+09;6.13855e+09;6.24136e+09;6.24136e+09;6.24136e+09;6.39894e+09;6.39894e+09;6.45063e+09;6.45063e+09;6.55732e+09;6.55732e+09;6.55732e+09;6.61158e+09;6.71794e+09;6.77281e+09;6.77281e+09;6.82739e+09;6.88171e+09;6.88171e+09;6.99089e+09;6.99089e+09;6.99089e+09;7.04692e+09;7.10172e+09;7.10172e+09;7.10172e+09;7.15755e+09;7.32704e+09;7.32704e+09;7.32704e+09;7.32704e+09;7.38288e+09;7.43952e+09;7.43952e+09;7.43952e+09;7.55276e+09;7.55276e+09;7.55276e+09;7.60921e+09;7.60921e+09;7.66558e+09;7.66558e+09;7.66558e+09;7.66558e+09;7.66558e+09;7.77899e+09;7.77899e+09;7.77899e+09;7.71847e+09;7.71847e+09;7.77507e+09;7.77507e+09;7.77507e+09;7.77389e+09;7.83172e+09;7.83172e+09;7.82864e+09;7.82864e+09;7.82864e+09;7.82864e+09;7.77083e+09;7.77083e+09;7.77083e+09;7.77083e+09;7.82595e+09;7.82595e+09;7.70508e+09;7.70508e+09;7.70508e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.64624e+09;7.63869e+09;7.63869e+09;7.52372e+09;7.52372e+09;7.52372e+09;7.46559e+09;7.46559e+09;7.46559e+09;7.40432e+09;7.40432e+09;7.3478e+09;7.29114e+09;7.29114e+09;7.2355e+09;7.2355e+09;7.2355e+09;7.12121e+09;7.12121e+09;7.06568e+09;7.01018e+09;7.01018e+09;6.95865e+09;6.84968e+09;6.79497e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.68458e+09;6.68458e+09;6.6333e+09;6.6333e+09;6.6333e+09;6.57969e+09;6.57969e+09;6.57969e+09;6.5226e+09;6.5226e+09;6.47027e+09;6.41776e+09;6.41776e+09;6.36833e+09;6.36833e+09;6.36833e+09;6.31392e+09;6.31392e+09;6.26115e+09;6.20827e+09;6.20827e+09;6.20827e+09;6.10566e+09;6.05393e+09;6.00235e+09;6.00235e+09;6.00235e+09;6.00235e+09;6.0536e+09;6.0536e+09;5.99932e+09;5.99932e+09;5.95065e+09;5.95065e+09;5.95065e+09;5.9496e+09;5.9496e+09;5.9496e+09;5.89536e+09;5.89536e+09;5.84587e+09;5.79753e+09;5.79753e+09;5.84827e+09;5.84827e+09;5.84827e+09;5.79696e+09;5.79696e+09;5.7486e+09;5.69586e+09;5.69586e+09;5.74552e+09;5.69537e+09;5.64596e+09;5.59793e+09;5.59793e+09;5.59793e+09;5.59793e+09;5.64865e+09;5.69731e+09;5.64715e+09;5.64715e+09;5.64888e+09;5.64888e+09;5.64888e+09;5.69924e+09;5.69924e+09;5.69924e+09;5.64875e+09;5.64875e+09;5.60038e+09;5.64875e+09;5.64875e+09;5.69924e+09;5.69924e+09;5.69924e+09;5.64888e+09;5.64888e+09;5.64888e+09;5.64715e+09;5.64715e+09;5.69731e+09;5.64865e+09;5.59793e+09;5.59793e+09;5.59793e+09;5.59793e+09;5.64596e+09;5.69537e+09;5.74552e+09;5.69586e+09;5.69586e+09;5.7486e+09;5.79696e+09;5.79696e+09;5.84827e+09;5.84827e+09;5.84827e+09;5.79753e+09;5.79753e+09;5.84587e+09;5.89536e+09;5.89536e+09;5.9496e+09;5.9496e+09;5.9496e+09;5.95065e+09;5.95065e+09;5.95065e+09;5.99932e+09;5.99932e+09;6.0536e+09;6.0536e+09;6.00235e+09;6.00235e+09;6.00235e+09;6.00235e+09;6.05393e+09;6.10566e+09;6.20827e+09;6.20827e+09;6.20827e+09;6.26115e+09;6.31392e+09;6.31392e+09;6.36833e+09;6.36833e+09;6.36833e+09;6.41776e+09;6.41776e+09;6.47027e+09;6.5226e+09;6.5226e+09;6.57969e+09;6.57969e+09;6.57969e+09;6.6333e+09;6.6333e+09;6.6333e+09;6.68458e+09;6.68458e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.74125e+09;6.79497e+09;6.84968e+09;6.95865e+09;7.01018e+09;7.01018e+09;7.06568e+09;7.12121e+09;7.12121e+09;7.2355e+09;7.2355e+09;7.2355e+09;7.29114e+09;7.29114e+09
